"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.421211614E0,-1.339980662E-1,2.871387079E-2,9.887143135E0
3.430891770E0,-1.483550072E-1,2.392822690E-2,9.877572060E0
3.440571406E0,-1.292124242E-1,2.392822690E-2,9.877572060E0
3.450249374E0,-1.435693651E-1,2.871387079E-2,9.872786522E0
3.459926718E0,-1.435693651E-1,9.571290575E-3,9.863214493E0
3.469605312E0,-1.387837082E-1,1.914258115E-2,9.882357597E0
3.479285364E0,-1.387837082E-1,2.871387079E-2,9.868000984E0
3.488963802E0,-1.483550072E-1,1.914258115E-2,9.872786522E0
3.498642552E0,-1.387837082E-1,1.914258115E-2,9.868000984E0
3.508319791E0,-1.435693651E-1,1.435693540E-2,9.872786522E0
3.517999895E0,-1.339980662E-1,1.914258115E-2,9.882357597E0
3.527679166E0,-1.339980662E-1,2.392822690E-2,9.877572060E0
3.537357968E0,-1.579262912E-1,1.914258115E-2,9.877572060E0
3.547037187E0,-1.435693651E-1,3.349951655E-2,9.863214493E0
3.556717031E0,-1.483550072E-1,2.871387079E-2,9.882357597E0
3.566395937E0,-1.387837082E-1,2.871387079E-2,9.868000984E0
3.576075364E0,-1.387837082E-1,1.914258115E-2,9.882357597E0
3.585754166E0,-1.579262912E-1,2.392822690E-2,9.868000984E0
3.595434114E0,-1.387837082E-1,2.871387079E-2,9.877572060E0
3.605113072E0,-1.387837082E-1,1.914258115E-2,9.872786522E0
3.614792864E0,-1.435693651E-1,1.435693540E-2,9.882357597E0
3.624471093E0,-1.339980662E-1,2.392822690E-2,9.863214493E0
3.634149635E0,-1.627119333E-1,2.871387079E-2,9.882357597E0
3.643829635E0,-1.627119333E-1,1.914258115E-2,9.872786522E0
3.653509166E0,-1.435693651E-1,2.871387079E-2,9.863214493E0
3.663189739E0,-1.387837082E-1,4.785645287E-3,9.882357597E0
3.672870468E0,-1.483550072E-1,1.914258115E-2,9.863214493E0
3.682549999E0,-1.339980662E-1,1.435693540E-2,9.882357597E0
3.692229114E0,-1.339980662E-1,1.435693540E-2,9.872786522E0
3.701907864E0,-1.387837082E-1,1.435693540E-2,9.887143135E0
3.711589270E0,-1.483550072E-1,1.914258115E-2,9.882357597E0
3.721268645E0,-1.339980662E-1,1.435693540E-2,9.877572060E0
3.730946510E0,-1.244267747E-1,2.871387079E-2,9.858428955E0
3.740625364E0,-1.483550072E-1,2.392822690E-2,9.882357597E0
3.750305781E0,-1.244267747E-1,3.349951655E-2,9.877572060E0
3.759985468E0,-1.339980662E-1,1.435693540E-2,9.882357597E0
3.769664791E0,-1.387837082E-1,2.392822690E-2,9.872786522E0
3.779344687E0,-1.435693651E-1,1.914258115E-2,9.877572060E0
3.789024739E0,-1.435693651E-1,2.871387079E-2,9.877572060E0
3.798705104E0,-1.483550072E-1,2.392822690E-2,9.882357597E0
3.808385468E0,-1.387837082E-1,4.785645287E-3,9.877572060E0
3.818065520E0,-1.531406492E-1,2.392822690E-2,9.872786522E0
3.827743385E0,-1.387837082E-1,1.435693540E-2,9.868000984E0
3.837423020E0,-1.435693651E-1,1.435693540E-2,9.872786522E0
3.847101406E0,-1.531406492E-1,1.914258115E-2,9.872786522E0
3.856779947E0,-1.387837082E-1,1.435693540E-2,9.882357597E0
3.866460416E0,-1.387837082E-1,3.828516230E-2,9.868000984E0
3.876141354E0,-1.483550072E-1,4.307080805E-2,9.877572060E0
3.885821979E0,-1.531406492E-1,3.828516230E-2,9.868000984E0
3.895500885E0,-1.531406492E-1,9.571290575E-3,9.868000984E0
