"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.775139789E0,9.719645500E0,1.914258115E-2,1.435693540E-2
7.784825779E0,9.734002113E0,-9.571290575E-3,1.435693540E-2
7.794511247E0,9.738788605E0,-4.785645287E-3,4.785645287E-3
7.804197081E0,9.748359680E0,0.000000000E0,4.785645287E-3
7.813883487E0,9.753145218E0,4.785645287E-3,1.435693540E-2
7.823569112E0,9.734002113E0,4.785645287E-3,1.435693540E-2
7.833255258E0,9.738788605E0,-9.571290575E-3,4.785645287E-3
7.842940258E0,9.734002113E0,-4.785645287E-3,9.571290575E-3
7.852625518E0,9.734002113E0,-4.785645287E-3,-4.785645287E-3
7.862310362E0,9.738788605E0,-4.785645287E-3,-4.785645287E-3
7.871996091E0,9.724431038E0,0.000000000E0,-9.571290575E-3
7.881682133E0,9.738788605E0,0.000000000E0,4.785645287E-3
7.891367133E0,9.734002113E0,-4.785645287E-3,4.785645287E-3
7.901052341E0,9.743574142E0,9.571290575E-3,1.435693540E-2
7.910739997E0,9.734002113E0,-4.785645287E-3,2.392822690E-2
7.920427706E0,9.729216576E0,4.785645287E-3,0.000000000E0
7.930113799E0,9.729216576E0,9.571290575E-3,4.785645287E-3
7.939800414E0,9.734002113E0,-9.571290575E-3,9.571290575E-3
7.949487497E0,9.714859962E0,-4.785645287E-3,9.571290575E-3
7.959173904E0,9.734002113E0,0.000000000E0,0.000000000E0
7.968858070E0,9.734002113E0,-1.435693540E-2,-9.571290575E-3
7.978542237E0,9.724431038E0,0.000000000E0,0.000000000E0
7.988226820E0,9.743574142E0,4.785645287E-3,4.785645287E-3
7.997912602E0,9.734002113E0,0.000000000E0,0.000000000E0
8.007599008E0,9.719645500E0,-2.392822690E-2,1.435693540E-2
8.017285414E0,9.738788605E0,-4.785645287E-3,9.571290575E-3
8.026972237E0,9.743574142E0,9.571290575E-3,4.785645287E-3
8.036658747E0,9.738788605E0,0.000000000E0,-4.785645287E-3
8.046344477E0,9.724431038E0,-4.785645287E-3,1.435693540E-2
8.056030049E0,9.729216576E0,4.785645287E-3,0.000000000E0
8.065715883E0,9.743574142E0,4.785645287E-3,0.000000000E0
8.075402341E0,9.724431038E0,0.000000000E0,9.571290575E-3
8.085087549E0,9.729216576E0,0.000000000E0,1.914258115E-2
8.094774060E0,9.738788605E0,4.785645287E-3,9.571290575E-3
8.104459633E0,9.743574142E0,9.571290575E-3,9.571290575E-3
8.114145831E0,9.719645500E0,0.000000000E0,0.000000000E0
8.123832758E0,9.724431038E0,9.571290575E-3,4.785645287E-3
8.133519581E0,9.734002113E0,0.000000000E0,0.000000000E0
8.143206143E0,9.719645500E0,1.435693540E-2,0.000000000E0
8.152892237E0,9.734002113E0,9.571290575E-3,4.785645287E-3
8.162579789E0,9.738788605E0,-9.571290575E-3,4.785645287E-3
8.172266456E0,9.743574142E0,4.785645287E-3,-4.785645287E-3
8.181952341E0,9.748359680E0,-4.785645287E-3,1.914258115E-2
8.191638539E0,9.734002113E0,-4.785645287E-3,1.435693540E-2
8.201324789E0,9.724431038E0,-4.785645287E-3,0.000000000E0
8.211012602E0,9.734002113E0,-4.785645287E-3,4.785645287E-3
8.220699841E0,9.734002113E0,0.000000000E0,0.000000000E0
8.230385674E0,9.734002113E0,-4.785645287E-3,-4.785645287E-3
8.240071924E0,9.729216576E0,0.000000000E0,9.571290575E-3
8.249758227E0,9.734002113E0,0.000000000E0,-4.785645287E-3
8.259442862E0,9.734002113E0,-4.785645287E-3,4.785645287E-3
8.269127966E0,9.729216576E0,-1.914258115E-2,0.000000000E0
8.278813539E0,9.738788605E0,4.785645287E-3,4.785645287E-3
8.288499893E0,9.738788605E0,-9.571290575E-3,-4.785645287E-3
8.298185883E0,9.743574142E0,1.435693540E-2,0.000000000E0
8.307872810E0,9.724431038E0,9.571290575E-3,-9.571290575E-3
8.317558227E0,9.719645500E0,-4.785645287E-3,4.785645287E-3
8.327242862E0,9.729216576E0,1.435693540E-2,4.785645287E-3
8.336927966E0,9.729216576E0,-4.785645287E-3,1.435693540E-2
8.346613852E0,9.743574142E0,4.785645287E-3,1.435693540E-2
8.356300779E0,9.734002113E0,9.571290575E-3,0.000000000E0
8.365987133E0,9.748359680E0,0.000000000E0,1.435693540E-2
8.375673279E0,9.738788605E0,4.785645287E-3,4.785645287E-3
8.385359112E0,9.738788605E0,-1.914258115E-2,1.435693540E-2
8.395045102E0,9.714859962E0,0.000000000E0,-9.571290575E-3
8.404731039E0,9.729216576E0,0.000000000E0,0.000000000E0
8.414419633E0,9.748359680E0,9.571290575E-3,1.435693540E-2
8.424106508E0,9.753145218E0,9.571290575E-3,9.571290575E-3
8.433791872E0,9.734002113E0,4.785645287E-3,4.785645287E-3
8.443477862E0,9.734002113E0,-4.785645287E-3,9.571290575E-3
8.453164372E0,9.734002113E0,-4.785645287E-3,-1.435693540E-2
8.462850987E0,9.729216576E0,0.000000000E0,-4.785645287E-3
8.472538539E0,9.719645500E0,-1.435693540E-2,4.785645287E-3
8.482225779E0,9.729216576E0,-4.785645287E-3,2.392822690E-2
8.491913852E0,9.724431038E0,-9.571290575E-3,0.000000000E0
8.501601039E0,9.729216576E0,-4.785645287E-3,4.785645287E-3
8.511288331E0,9.729216576E0,-1.435693540E-2,1.435693540E-2
8.520974008E0,9.734002113E0,-4.785645287E-3,-9.571290575E-3
8.530659685E0,9.729216576E0,-1.914258115E-2,9.571290575E-3
8.540347445E0,9.738788605E0,-4.785645287E-3,4.785645287E-3
8.550033852E0,9.738788605E0,9.571290575E-3,1.435693540E-2
8.559720987E0,9.738788605E0,-9.571290575E-3,4.785645287E-3
8.569408279E0,9.729216576E0,4.785645287E-3,4.785645287E-3
8.579094997E0,9.738788605E0,-4.785645287E-3,-4.785645287E-3
8.588782185E0,9.734002113E0,-1.435693540E-2,4.785645287E-3
8.598468799E0,9.734002113E0,9.571290575E-3,4.785645287E-3
8.608155727E0,9.734002113E0,2.392822690E-2,4.785645287E-3
8.617841612E0,9.734002113E0,9.571290575E-3,9.571290575E-3
8.627529529E0,9.734002113E0,2.392822690E-2,-4.785645287E-3
8.637215310E0,9.743574142E0,9.571290575E-3,0.000000000E0
8.646902602E0,9.724431038E0,0.000000000E0,-4.785645287E-3
8.656588695E0,9.743574142E0,-4.785645287E-3,-4.785645287E-3
8.666275362E0,9.719645500E0,0.000000000E0,0.000000000E0
8.675962081E0,9.729216576E0,0.000000000E0,-1.435693540E-2
8.685647654E0,9.734002113E0,9.571290575E-3,0.000000000E0
8.695334164E0,9.738788605E0,-4.785645287E-3,-4.785645287E-3
8.705021768E0,9.743574142E0,-4.785645287E-3,9.571290575E-3
8.714708070E0,9.724431038E0,1.914258115E-2,0.000000000E0
8.724393122E0,9.734002113E0,9.571290575E-3,0.000000000E0
8.734077133E0,9.734002113E0,-9.571290575E-3,9.571290575E-3
8.743762862E0,9.738788605E0,9.571290575E-3,0.000000000E0
8.753448487E0,9.734002113E0,1.914258115E-2,0.000000000E0
8.763134685E0,9.738788605E0,-4.785645287E-3,-1.435693540E-2
8.772821768E0,9.734002113E0,-9.571290575E-3,0.000000000E0
8.782507654E0,9.719645500E0,-4.785645287E-3,4.785645287E-3
8.792192914E0,9.748359680E0,9.571290575E-3,0.000000000E0
8.801879581E0,9.738788605E0,4.785645287E-3,0.000000000E0
8.811565727E0,9.734002113E0,0.000000000E0,9.571290575E-3
8.821253227E0,9.729216576E0,9.571290575E-3,1.435693540E-2
8.830939268E0,9.738788605E0,0.000000000E0,4.785645287E-3
8.840625570E0,9.743574142E0,4.785645287E-3,9.571290575E-3
8.850311560E0,9.743574142E0,-9.571290575E-3,9.571290575E-3
8.859997445E0,9.743574142E0,-9.571290575E-3,-4.785645287E-3
8.869682914E0,9.743574142E0,0.000000000E0,9.571290575E-3
8.879369789E0,9.753145218E0,9.571290575E-3,4.785645287E-3
8.889056299E0,9.729216576E0,4.785645287E-3,9.571290575E-3
8.898741091E0,9.738788605E0,4.785645287E-3,-9.571290575E-3
8.908427497E0,9.734002113E0,0.000000000E0,9.571290575E-3
8.918114581E0,9.724431038E0,0.000000000E0,-4.785645287E-3
8.927801560E0,9.738788605E0,-1.435693540E-2,9.571290575E-3
8.937487549E0,9.743574142E0,9.571290575E-3,1.435693540E-2
8.947172914E0,9.738788605E0,-4.785645287E-3,4.785645287E-3
8.956859581E0,9.748359680E0,1.435693540E-2,1.435693540E-2
8.966545154E0,9.743574142E0,1.435693540E-2,0.000000000E0
8.976230779E0,9.743574142E0,-9.571290575E-3,-4.785645287E-3
8.985916143E0,9.734002113E0,-4.785645287E-3,1.914258115E-2
8.995601456E0,9.724431038E0,9.571290575E-3,-4.785645287E-3
9.005288539E0,9.729216576E0,-1.914258115E-2,0.000000000E0
9.014975049E0,9.734002113E0,4.785645287E-3,4.785645287E-3
9.024660258E0,9.729216576E0,-4.785645287E-3,-4.785645287E-3
9.034346612E0,9.729216576E0,4.785645287E-3,0.000000000E0
9.044032237E0,9.729216576E0,9.571290575E-3,-1.435693540E-2
9.053716716E0,9.734002113E0,0.000000000E0,-9.571290575E-3
9.063402081E0,9.724431038E0,9.571290575E-3,-4.785645287E-3
9.073088852E0,9.743574142E0,4.785645287E-3,0.000000000E0
9.082773747E0,9.738788605E0,4.785645287E-3,4.785645287E-3
9.092457029E0,9.738788605E0,0.000000000E0,4.785645287E-3
9.102141247E0,9.734002113E0,0.000000000E0,9.571290575E-3
9.111826872E0,9.738788605E0,4.785645287E-3,4.785645287E-3
9.121513747E0,9.729216576E0,-4.785645287E-3,-4.785645287E-3
9.131198227E0,9.734002113E0,0.000000000E0,-1.435693540E-2
9.140882654E0,9.743574142E0,0.000000000E0,0.000000000E0
9.150568747E0,9.738788605E0,4.785645287E-3,-4.785645287E-3
9.160254216E0,9.724431038E0,9.571290575E-3,-4.785645287E-3
9.169941195E0,9.724431038E0,0.000000000E0,4.785645287E-3
9.179626456E0,9.734002113E0,0.000000000E0,2.392822690E-2
9.189311872E0,9.729216576E0,-1.435693540E-2,4.785645287E-3
9.198998331E0,9.729216576E0,9.571290575E-3,0.000000000E0
9.208684945E0,9.719645500E0,1.914258115E-2,-4.785645287E-3
9.218370727E0,9.748359680E0,-4.785645287E-3,9.571290575E-3
9.228055883E0,9.724431038E0,9.571290575E-3,0.000000000E0
9.237741664E0,9.719645500E0,1.914258115E-2,-9.571290575E-3
9.247427341E0,9.743574142E0,4.785645287E-3,4.785645287E-3
9.257114320E0,9.724431038E0,1.914258115E-2,0.000000000E0
9.266798799E0,9.729216576E0,4.785645287E-3,0.000000000E0
9.276484633E0,9.729216576E0,9.571290575E-3,0.000000000E0
9.286170258E0,9.738788605E0,-1.435693540E-2,-9.571290575E-3
9.295854841E0,9.729216576E0,-4.785645287E-3,4.785645287E-3
9.305539372E0,9.724431038E0,4.785645287E-3,-4.785645287E-3
9.315225622E0,9.724431038E0,1.435693540E-2,4.785645287E-3
9.324911560E0,9.734002113E0,4.785645287E-3,4.785645287E-3
9.334598852E0,9.729216576E0,9.571290575E-3,1.435693540E-2
9.344285049E0,9.724431038E0,0.000000000E0,-9.571290575E-3
9.353971039E0,9.734002113E0,-4.785645287E-3,-4.785645287E-3
9.363657497E0,9.738788605E0,-1.914258115E-2,-4.785645287E-3
9.373344424E0,9.714859962E0,4.785645287E-3,0.000000000E0
9.383029945E0,9.738788605E0,-4.785645287E-3,4.785645287E-3
9.392715310E0,9.734002113E0,-9.571290575E-3,0.000000000E0
9.402400258E0,9.724431038E0,4.785645287E-3,0.000000000E0
9.412087133E0,9.719645500E0,9.571290575E-3,9.571290575E-3
9.421773383E0,9.738788605E0,4.785645287E-3,0.000000000E0
9.431460154E0,9.748359680E0,1.435693540E-2,-1.435693540E-2
9.441146352E0,9.729216576E0,9.571290575E-3,-4.785645287E-3
9.450832289E0,9.734002113E0,4.785645287E-3,9.571290575E-3
9.460519737E0,9.724431038E0,-4.785645287E-3,9.571290575E-3
9.470205674E0,9.738788605E0,9.571290575E-3,1.435693540E-2
9.479892237E0,9.734002113E0,0.000000000E0,4.785645287E-3
9.489579789E0,9.724431038E0,-9.571290575E-3,4.785645287E-3
9.499265466E0,9.724431038E0,0.000000000E0,-4.785645287E-3
9.508952341E0,9.734002113E0,-4.785645287E-3,0.000000000E0
9.518637445E0,9.738788605E0,9.571290575E-3,-4.785645287E-3
9.528322029E0,9.738788605E0,4.785645287E-3,4.785645287E-3
9.538007393E0,9.734002113E0,9.571290575E-3,-4.785645287E-3
9.547692497E0,9.719645500E0,1.435693540E-2,4.785645287E-3
9.557377914E0,9.738788605E0,-1.435693540E-2,4.785645287E-3
9.567064320E0,9.734002113E0,4.785645287E-3,-1.435693540E-2
9.576751404E0,9.738788605E0,-4.785645287E-3,0.000000000E0
9.586438279E0,9.719645500E0,-4.785645287E-3,0.000000000E0
9.596125570E0,9.719645500E0,-4.785645287E-3,9.571290575E-3
9.605813383E0,9.738788605E0,9.571290575E-3,9.571290575E-3
9.615499789E0,9.743574142E0,0.000000000E0,0.000000000E0
9.625185674E0,9.743574142E0,-4.785645287E-3,4.785645287E-3
9.634871612E0,9.729216576E0,-4.785645287E-3,0.000000000E0
9.644557497E0,9.734002113E0,-1.435693540E-2,1.435693540E-2
9.654243799E0,9.729216576E0,0.000000000E0,-9.571290575E-3
9.663929581E0,9.724431038E0,0.000000000E0,4.785645287E-3
9.673615935E0,9.729216576E0,0.000000000E0,-4.785645287E-3
9.683301872E0,9.734002113E0,-4.785645287E-3,0.000000000E0
9.692987341E0,9.724431038E0,4.785645287E-3,1.435693540E-2
9.702674216E0,9.724431038E0,9.571290575E-3,9.571290575E-3
9.712359997E0,9.734002113E0,9.571290575E-3,9.571290575E-3
9.722047185E0,9.738788605E0,9.571290575E-3,9.571290575E-3
9.731733070E0,9.734002113E0,-1.435693540E-2,9.571290575E-3
9.741418591E0,9.724431038E0,9.571290575E-3,-4.785645287E-3
9.751105570E0,9.734002113E0,0.000000000E0,-4.785645287E-3
9.760792341E0,9.734002113E0,-9.571290575E-3,-4.785645287E-3
9.770478279E0,9.719645500E0,1.435693540E-2,-4.785645287E-3
9.780163956E0,9.738788605E0,1.435693540E-2,1.435693540E-2
9.789849216E0,9.719645500E0,0.000000000E0,9.571290575E-3
9.799535987E0,9.729216576E0,0.000000000E0,0.000000000E0
9.809220779E0,9.724431038E0,-9.571290575E-3,0.000000000E0
9.818906924E0,9.719645500E0,-4.785645287E-3,-4.785645287E-3
9.828593174E0,9.734002113E0,0.000000000E0,9.571290575E-3
9.838279477E0,9.753145218E0,-1.435693540E-2,-4.785645287E-3
9.847966560E0,9.729216576E0,0.000000000E0,-4.785645287E-3
9.857654060E0,9.734002113E0,0.000000000E0,0.000000000E0
9.867340154E0,9.734002113E0,4.785645287E-3,9.571290575E-3
9.877025779E0,9.724431038E0,4.785645287E-3,1.435693540E-2
9.886712549E0,9.734002113E0,1.914258115E-2,4.785645287E-3
9.896398695E0,9.729216576E0,-9.571290575E-3,-4.785645287E-3
9.906084060E0,9.743574142E0,4.785645287E-3,4.785645287E-3
9.915769424E0,9.724431038E0,4.785645287E-3,0.000000000E0
9.925454841E0,9.724431038E0,0.000000000E0,-4.785645287E-3
9.935141091E0,9.738788605E0,0.000000000E0,9.571290575E-3
9.944827081E0,9.724431038E0,4.785645287E-3,-1.914258115E-2
9.954513383E0,9.738788605E0,9.571290575E-3,-4.785645287E-3
9.964199893E0,9.734002113E0,9.571290575E-3,9.571290575E-3
9.973884685E0,9.724431038E0,4.785645287E-3,0.000000000E0
9.983571091E0,9.748359680E0,1.914258115E-2,-4.785645287E-3
9.993256872E0,9.734002113E0,-9.571290575E-3,4.785645287E-3
1.000294187E1,9.738788605E0,-9.571290575E-3,1.435693540E-2
1.001262713E1,9.738788605E0,0.000000000E0,-9.571290575E-3
1.002231411E1,9.724431038E0,-4.785645287E-3,-9.571290575E-3
1.003199968E1,9.743574142E0,-9.571290575E-3,4.785645287E-3
1.004168463E1,9.724431038E0,4.785645287E-3,-4.785645287E-3
1.005136854E1,9.724431038E0,-9.571290575E-3,4.785645287E-3
1.006105448E1,9.738788605E0,-4.785645287E-3,-4.785645287E-3
1.007074026E1,9.734002113E0,-4.785645287E-3,1.435693540E-2
1.008042510E1,9.743574142E0,-4.785645287E-3,0.000000000E0
1.009010942E1,9.724431038E0,-9.571290575E-3,-1.914258115E-2
1.009979651E1,9.729216576E0,-1.435693540E-2,1.435693540E-2
1.010948224E1,9.729216576E0,0.000000000E0,-4.785645287E-3
1.011916870E1,9.734002113E0,4.785645287E-3,0.000000000E0
1.012885442E1,9.729216576E0,-4.785645287E-3,-9.571290575E-3
1.013854010E1,9.724431038E0,-4.785645287E-3,1.914258115E-2
1.014822562E1,9.729216576E0,-4.785645287E-3,1.435693540E-2
1.015791125E1,9.729216576E0,4.785645287E-3,9.571290575E-3
1.016759760E1,9.729216576E0,9.571290575E-3,0.000000000E0
1.017728359E1,9.738788605E0,4.785645287E-3,4.785645287E-3
1.018697000E1,9.743574142E0,4.785645287E-3,1.914258115E-2
1.019665640E1,9.719645500E0,0.000000000E0,9.571290575E-3
1.020634276E1,9.719645500E0,0.000000000E0,-4.785645287E-3
1.021602890E1,9.724431038E0,0.000000000E0,-4.785645287E-3
1.022571500E1,9.714859962E0,-9.571290575E-3,4.785645287E-3
1.023540104E1,9.724431038E0,9.571290575E-3,0.000000000E0
1.024508625E1,9.738788605E0,-4.785645287E-3,4.785645287E-3
1.025477192E1,9.734002113E0,9.571290575E-3,4.785645287E-3
1.026445875E1,9.738788605E0,-1.435693540E-2,-4.785645287E-3
1.027414432E1,9.729216576E0,9.571290575E-3,4.785645287E-3
1.028383005E1,9.729216576E0,-4.785645287E-3,4.785645287E-3
1.029351609E1,9.734002113E0,9.571290575E-3,9.571290575E-3
1.030320192E1,9.724431038E0,4.785645287E-3,0.000000000E0
1.031288937E1,9.743574142E0,0.000000000E0,0.000000000E0
1.032257677E1,9.748359680E0,0.000000000E0,-4.785645287E-3
1.033226312E1,9.724431038E0,4.785645287E-3,0.000000000E0
1.034194937E1,9.734002113E0,9.571290575E-3,0.000000000E0
1.035163390E1,9.729216576E0,1.435693540E-2,4.785645287E-3
1.036131958E1,9.738788605E0,-4.785645287E-3,-9.571290575E-3
1.037100521E1,9.734002113E0,-4.785645287E-3,-4.785645287E-3
1.038069130E1,9.743574142E0,0.000000000E0,0.000000000E0
1.039037739E1,9.714859962E0,4.785645287E-3,4.785645287E-3
1.040006245E1,9.729216576E0,4.785645287E-3,-4.785645287E-3
1.040974875E1,9.738788605E0,-1.435693540E-2,0.000000000E0
1.041943510E1,9.729216576E0,9.571290575E-3,4.785645287E-3
1.042912104E1,9.738788605E0,0.000000000E0,-1.914258115E-2
1.043880718E1,9.729216576E0,9.571290575E-3,-9.571290575E-3
1.044849328E1,9.714859962E0,9.571290575E-3,0.000000000E0
1.045818041E1,9.724431038E0,4.785645287E-3,-4.785645287E-3
1.046786677E1,9.734002113E0,0.000000000E0,4.785645287E-3
1.047755416E1,9.724431038E0,0.000000000E0,9.571290575E-3
1.048724135E1,9.724431038E0,-4.785645287E-3,-9.571290575E-3
1.049692765E1,9.724431038E0,4.785645287E-3,4.785645287E-3
1.050661625E1,9.734002113E0,4.785645287E-3,4.785645287E-3
1.051630208E1,9.729216576E0,4.785645287E-3,0.000000000E0
1.052598713E1,9.719645500E0,4.785645287E-3,-1.435693540E-2
1.053567281E1,9.714859962E0,-1.435693540E-2,4.785645287E-3
1.054535880E1,9.724431038E0,-4.785645287E-3,-4.785645287E-3
1.055504453E1,9.700503349E0,1.435693540E-2,-4.785645287E-3
1.056473041E1,9.738788605E0,-9.571290575E-3,-9.571290575E-3
1.057441703E1,9.738788605E0,4.785645287E-3,0.000000000E0
1.058410338E1,9.748359680E0,9.571290575E-3,4.785645287E-3
1.059378995E1,9.738788605E0,4.785645287E-3,0.000000000E0
1.060347547E1,9.724431038E0,-1.435693540E-2,-4.785645287E-3
1.061316323E1,9.724431038E0,0.000000000E0,4.785645287E-3
1.062284974E1,9.757930756E0,-9.571290575E-3,1.435693540E-2
1.063253614E1,9.719645500E0,0.000000000E0,-4.785645287E-3
1.064222260E1,9.734002113E0,-9.571290575E-3,1.914258115E-2
1.065190802E1,9.719645500E0,-1.435693540E-2,0.000000000E0
1.066159422E1,9.724431038E0,9.571290575E-3,4.785645287E-3
1.067127963E1,9.724431038E0,9.571290575E-3,-1.435693540E-2
1.068096724E1,9.734002113E0,-4.785645287E-3,9.571290575E-3
1.069065349E1,9.729216576E0,4.785645287E-3,-4.785645287E-3
1.070034015E1,9.734002113E0,0.000000000E0,0.000000000E0
1.071002661E1,9.738788605E0,9.571290575E-3,4.785645287E-3
1.071971250E1,9.743574142E0,2.392822690E-2,4.785645287E-3
1.072939885E1,9.734002113E0,9.571290575E-3,0.000000000E0
1.073908609E1,9.734002113E0,4.785645287E-3,-9.571290575E-3
1.074877234E1,9.729216576E0,9.571290575E-3,0.000000000E0
1.075845781E1,9.724431038E0,4.785645287E-3,9.571290575E-3
1.076814437E1,9.729216576E0,1.435693540E-2,0.000000000E0
1.077783036E1,9.724431038E0,0.000000000E0,-4.785645287E-3
1.078751713E1,9.724431038E0,9.571290575E-3,-4.785645287E-3
1.079720411E1,9.734002113E0,4.785645287E-3,4.785645287E-3
1.080689010E1,9.743574142E0,9.571290575E-3,0.000000000E0
1.081657599E1,9.734002113E0,1.435693540E-2,-9.571290575E-3
1.082626312E1,9.719645500E0,-4.785645287E-3,0.000000000E0
1.083595000E1,9.729216576E0,-4.785645287E-3,9.571290575E-3
1.084563656E1,9.724431038E0,-9.571290575E-3,-9.571290575E-3
1.085532390E1,9.738788605E0,-4.785645287E-3,0.000000000E0
1.086501026E1,9.729216576E0,-4.785645287E-3,0.000000000E0
1.087469692E1,9.729216576E0,-2.392822690E-2,-4.785645287E-3
1.088438328E1,9.734002113E0,-4.785645287E-3,-9.571290575E-3
1.089406968E1,9.734002113E0,0.000000000E0,4.785645287E-3
1.090375635E1,9.724431038E0,0.000000000E0,4.785645287E-3
1.091344359E1,9.729216576E0,-9.571290575E-3,-4.785645287E-3
1.092313125E1,9.724431038E0,0.000000000E0,0.000000000E0
1.093281672E1,9.734002113E0,-9.571290575E-3,0.000000000E0
1.094250146E1,9.724431038E0,0.000000000E0,-1.435693540E-2
1.095218599E1,9.729216576E0,0.000000000E0,-9.571290575E-3
1.096187317E1,9.729216576E0,0.000000000E0,4.785645287E-3
1.097156073E1,9.729216576E0,4.785645287E-3,-4.785645287E-3
1.098124562E1,9.729216576E0,0.000000000E0,0.000000000E0
1.099093177E1,9.724431038E0,-4.785645287E-3,0.000000000E0
1.100061719E1,9.724431038E0,4.785645287E-3,4.785645287E-3
1.101030370E1,9.743574142E0,9.571290575E-3,0.000000000E0
1.101998927E1,9.719645500E0,-9.571290575E-3,-1.435693540E-2
1.102967489E1,9.724431038E0,4.785645287E-3,1.435693540E-2
1.103936104E1,9.738788605E0,9.571290575E-3,0.000000000E0
1.104904620E1,9.729216576E0,9.571290575E-3,4.785645287E-3
1.105873224E1,9.738788605E0,4.785645287E-3,1.435693540E-2
1.106841833E1,9.729216576E0,4.785645287E-3,-9.571290575E-3
1.107810458E1,9.734002113E0,-1.435693540E-2,4.785645287E-3
1.108779062E1,9.724431038E0,-9.571290575E-3,4.785645287E-3
1.109747781E1,9.743574142E0,0.000000000E0,4.785645287E-3
1.110716448E1,9.719645500E0,-1.435693540E-2,9.571290575E-3
1.111685021E1,9.714859962E0,0.000000000E0,9.571290575E-3
1.112653432E1,9.734002113E0,4.785645287E-3,-4.785645287E-3
1.113621994E1,9.738788605E0,4.785645287E-3,4.785645287E-3
1.114590396E1,9.729216576E0,-9.571290575E-3,4.785645287E-3
1.115558927E1,9.724431038E0,0.000000000E0,-1.435693540E-2
1.116527640E1,9.710074425E0,-9.571290575E-3,4.785645287E-3
1.117496349E1,9.743574142E0,-4.785645287E-3,0.000000000E0
1.118464854E1,9.729216576E0,9.571290575E-3,-4.785645287E-3
1.119433422E1,9.719645500E0,0.000000000E0,-4.785645287E-3
1.120401870E1,9.743574142E0,0.000000000E0,-1.435693540E-2
1.121370416E1,9.724431038E0,-9.571290575E-3,4.785645287E-3
1.122338953E1,9.734002113E0,4.785645287E-3,1.435693540E-2
1.123307453E1,9.734002113E0,-9.571290575E-3,1.914258115E-2
1.124275969E1,9.719645500E0,-1.435693540E-2,4.785645287E-3
1.125244583E1,9.738788605E0,-9.571290575E-3,4.785645287E-3
1.126213177E1,9.729216576E0,-4.785645287E-3,0.000000000E0
1.127181724E1,9.734002113E0,4.785645287E-3,0.000000000E0
1.128150260E1,9.738788605E0,0.000000000E0,4.785645287E-3
1.129118744E1,9.729216576E0,0.000000000E0,0.000000000E0
1.130087187E1,9.724431038E0,-4.785645287E-3,4.785645287E-3
1.131055672E1,9.714859962E0,-9.571290575E-3,4.785645287E-3
1.132024192E1,9.734002113E0,-1.435693540E-2,0.000000000E0
1.132992739E1,9.738788605E0,-9.571290575E-3,-4.785645287E-3
1.133961239E1,9.719645500E0,9.571290575E-3,9.571290575E-3
1.134929708E1,9.734002113E0,9.571290575E-3,-4.785645287E-3
1.135898187E1,9.729216576E0,-9.571290575E-3,9.571290575E-3
1.136866651E1,9.738788605E0,0.000000000E0,1.435693540E-2
1.137835234E1,9.724431038E0,9.571290575E-3,0.000000000E0
1.138803776E1,9.724431038E0,4.785645287E-3,-4.785645287E-3
1.139772370E1,9.729216576E0,9.571290575E-3,0.000000000E0
1.140740974E1,9.734002113E0,4.785645287E-3,4.785645287E-3
1.141709614E1,9.738788605E0,0.000000000E0,9.571290575E-3
1.142678203E1,9.734002113E0,-9.571290575E-3,1.435693540E-2
1.143646739E1,9.729216576E0,9.571290575E-3,-4.785645287E-3
1.144615354E1,9.729216576E0,9.571290575E-3,1.435693540E-2
1.145583875E1,9.729216576E0,0.000000000E0,4.785645287E-3
1.146552297E1,9.738788605E0,4.785645287E-3,2.392822690E-2
1.147520849E1,9.724431038E0,4.785645287E-3,9.571290575E-3
1.148489333E1,9.738788605E0,0.000000000E0,4.785645287E-3
1.149457854E1,9.734002113E0,-4.785645287E-3,4.785645287E-3
1.150426286E1,9.729216576E0,-1.435693540E-2,9.571290575E-3
1.151394719E1,9.734002113E0,-4.785645287E-3,-4.785645287E-3
1.152363192E1,9.724431038E0,9.571290575E-3,-1.435693540E-2
1.153331713E1,9.719645500E0,9.571290575E-3,0.000000000E0
1.154300271E1,9.743574142E0,-4.785645287E-3,9.571290575E-3
1.155268776E1,9.734002113E0,9.571290575E-3,-4.785645287E-3
1.156237370E1,9.748359680E0,-4.785645287E-3,4.785645287E-3
1.157205969E1,9.729216576E0,9.571290575E-3,0.000000000E0
1.158174406E1,9.738788605E0,-4.785645287E-3,-4.785645287E-3
1.159142911E1,9.714859962E0,4.785645287E-3,9.571290575E-3
1.160111354E1,9.729216576E0,0.000000000E0,0.000000000E0
1.161079864E1,9.729216576E0,9.571290575E-3,0.000000000E0
1.162048453E1,9.719645500E0,9.571290575E-3,4.785645287E-3
1.163016906E1,9.734002113E0,4.785645287E-3,1.914258115E-2
1.163985385E1,9.729216576E0,1.435693540E-2,0.000000000E0
1.164953916E1,9.719645500E0,0.000000000E0,1.435693540E-2
1.165922453E1,9.710074425E0,-1.435693540E-2,4.785645287E-3
1.166890927E1,9.729216576E0,-4.785645287E-3,4.785645287E-3
1.167859401E1,9.748359680E0,1.435693540E-2,1.914258115E-2
1.168827995E1,9.738788605E0,-1.435693540E-2,1.435693540E-2
1.169796494E1,9.734002113E0,-1.435693540E-2,4.785645287E-3
1.170765125E1,9.724431038E0,4.785645287E-3,1.435693540E-2
